기준_날짜,행정동_ID,승객_수
2023-11-05,1112068,4760.0
2023-08-25,1121057,17513.0
2023-07-25,1125054,15616.0
2023-12-25,1125055,1920.0
2023-02-05,1118057,14281.0
2023-11-27,1123059,38895.0
2023-01-19,1122058,9820.0
2023-12-28,1120065,6596.0
2023-05-30,1120053,67098.0
2023-10-01,1125053,9717.0
2023-02-28,1112051,35146.0
2023-03-21,1120066,14202.0
2023-05-13,1113073,29723.0
2023-11-21,1119076,37881.0
2023-12-05,1101056,9654.0
2023-04-24,1125052,28171.0
2023-07-03,1124062,2736.0
2023-05-31,1110051,9805.0
2023-03-10,1113066,7791.0
2023-03-10,1109069,14044.0
2023-10-15,1124053,7410.0
2023-04-19,1116073,85520.0
2023-09-17,1114074,24356.0
2023-10-14,1111056,17267.0
2023-02-03,1123077,78520.0
2023-02-26,1124052,3634.0
2023-07-03,1116063,9031.0
2023-08-20,1103058,7035.0
2023-04-02,1125074,11695.0
2023-05-31,1120055,8991.0
2023-07-05,1106091,8584.0
2023-01-17,1108063,10562.0
2023-04-14,1110061,5557.0
2023-05-20,1108078,5441.0
2023-01-14,1101063,52805.0
2023-04-26,1120073,
2023-11-11,1123073,2367.0
2023-04-01,1125070,10084.0
2023-09-02,1122055,12433.0
2023-08-26,1104056,37786.0
2023-05-17,1117069,32703.0
2023-06-25,1108068,7609.0
2023-01-26,1124062,2584.0
2023-10-11,1115052,32022.0
2023-08-28,1124077,103245.0
2023-07-30,1102067,2652.0
2023-11-04,1104062,12801.0
2023-03-08,1120054,21886.0
2023-07-22,1110060,6220.0
2023-12-15,1107054,12196.0
2023-06-20,1114076,27562.0
2023-12-28,1101067,10582.0
2023-02-07,1120055,8430.0
2023-01-29,1124063,14599.0
2023-08-23,1101060,2322.0
2023-10-09,1101058,5845.0
2023-06-19,1116069,18049.0
2023-05-28,1119069,7912.0
2023-12-22,1110065,24219.0
2023-06-20,1115059,4152.0
2023-08-30,1112067,20319.0
2023-10-09,1119063,12164.0
2023-03-21,1122056,3434.0
2023-05-23,1122068,11722.0
2023-06-04,1101053,51309.0
2023-12-28,1107064,7809.0
2023-11-25,1125059,2604.0
2023-10-23,1105060,34598.0
2023-04-06,1108068,12053.0
2023-08-13,1111064,3860.0
2023-07-14,1111077,13259.0
2023-04-15,1117052,2701.0
2023-04-11,1118060,7613.0
2023-06-23,1111066,57107.0
2023-02-02,1121073,24350.0
2023-09-22,1103070,6321.0
2023-07-02,1124062,1193.0
2023-01-24,1105055,1762.0
2023-07-27,1107057,6305.0
2023-04-25,1124054,3382.0
2023-03-15,1109074,17432.0
2023-05-24,1119073,27046.0
2023-03-01,1116057,3000.0
2023-03-03,1122064,32602.0
2023-10-31,1108064,13389.0
2023-02-17,1121057,16185.0
2023-07-27,1121065,2879.0
2023-07-05,1107071,30269.0
2023-09-21,1123078,21866.0
2023-07-31,1120055,8482.0
2023-11-06,11250760,0.0
2023-01-18,1109064,10257.0
2023-11-03,1124081,30471.0
2023-07-31,1125054,14090.0
2023-10-03,1101054,4585.0
2023-01-11,1112067,19594.0
2023-06-26,1123063,85163.0
2023-06-01,1114060,51127.0
2023-11-22,1116064,54414.0
2023-08-25,1125074,20288.0
2023-03-09,1111072,17357.0
2023-06-04,1122063,6076.0
2023-03-30,1102057,41343.0
2023-05-25,1117055,7789.0
2023-01-25,1125065,15647.0
2023-04-02,1123052,33012.0
2023-05-30,1124066,36465.0
2023-10-19,1104067,6067.0
2023-08-15,1121069,14732.0
2023-10-18,1103072,9850.0
2023-06-12,1121064,83439.0
2023-04-20,1122066,85558.0
2023-10-30,1123065,18903.0
2023-12-13,1108058,16059.0
2023-07-23,1111051,5965.0
2023-07-30,1110060,4471.0
2023-11-07,1121054,4388.0
2023-10-22,1108078,3670.0
2023-06-17,1109061,7806.0
2023-08-06,1104068,20197.0
2023-10-12,1101054,4731.0
2023-11-06,1123060,13981.0
2023-12-07,1111074,7435.0
2023-02-16,1120054,21098.0
2023-06-13,1112059,19292.0
2023-08-11,1112055,39528.0
2023-06-08,1125052,28876.0
2023-06-30,1109061,10210.0
2023-12-31,1121083,10312.0
2023-03-15,1119054,158957.0
2023-12-25,1103051,4451.0
2023-06-14,1106073,12934.0
2023-02-28,1104066,29079.0
2023-11-08,1123060,14201.0
2023-07-14,1124056,6985.0
2023-03-04,1104052,13877.0
2023-01-09,1102055,94638.0
2023-04-26,1103070,
2023-03-27,1117052,4082.0
2023-01-01,1123053,11678.0
2023-05-06,1115065,2093.0
2023-11-01,1116055,9080.0
2023-02-15,1110060,7534.0
2023-04-16,1111072,8459.0
2023-01-02,1124055,10358.0
2023-09-16,1113062,33444.0
2023-02-18,1104058,3469.0
2023-05-19,1120069,6682.0
2023-10-17,1104065,13352.0
2023-12-15,1103063,6510.0
2023-12-27,1114068,6942.0
2023-08-12,1114061,2897.0
2023-05-29,1122057,13330.0
2023-06-10,1116065,1599.0
2023-12-19,1119066,4619.0
2023-01-07,1101073,15166.0
2023-08-10,1117056,23042.0
2023-02-10,1123076,17761.0
2023-12-11,1111069,26573.0
2023-12-02,1121073,19774.0
2023-02-17,1119067,4231.0
2023-06-14,1111065,22393.0
2023-12-10,1101061,104426.0
2023-06-01,1111066,54248.0
2023-09-13,1112072,11855.0
2023-04-30,1120070,8606.0
2023-06-01,1109069,13848.0
2023-10-07,1117069,17474.0
2023-04-05,1125070,12678.0
2023-04-11,1107057,6311.0
2023-10-18,1112052,21801.0
2023-07-18,1117065,4437.0
2023-07-01,1115066,20891.0
2023-07-16,1101054,3109.0
2023-10-27,1119054,170794.0
2023-06-20,1122051,64360.0
2023-05-22,1101053,91261.0
2023-09-05,1123079,96182.0
2023-07-13,1115062,5271.0
2023-01-05,1124067,21413.0
2023-10-31,1103074,41697.0
2023-11-24,1101058,10996.0
2023-01-29,1108065,10453.0
2023-02-26,1101068,138.0
2023-11-13,1104068,47118.0
2023-02-01,1115053,22735.0
2023-07-20,1119068,20614.0
2023-10-20,1112067,21829.0
2023-06-29,1123073,3464.0
2023-08-23,1124054,3424.0
2023-03-30,1107059,7411.0
2023-04-22,1124067,14298.0
2023-05-25,1122056,3410.0
2023-06-10,1101071,25976.0
2023-01-21,1101057,942.0
2023-10-29,1124063,17039.0
2023-09-12,1123076,18852.0
2023-05-31,1117065,4484.0
2023-11-10,1122057,25064.0
2023-12-06,1105067,14413.0
2023-08-15,1123077,38562.0
2023-11-17,1117055,7433.0
2023-10-07,1120073,52416.0
2023-12-10,1102071,13308.0
2023-02-26,1103052,13795.0
2023-06-16,1116065,2359.0
2023-08-26,1124069,22974.0
2023-11-24,1103053,45645.0
2023-04-11,1104072,5294.0
2023-09-12,1122057,23602.0
2023-01-01,1116054,14673.0
2023-06-11,1104070,22501.0
2023-12-14,1106086,12028.0
2023-01-23,1120055,4126.0
2023-07-07,1106081,80183.0
2023-11-10,1121079,10452.0
2023-09-29,1119056,17912.0
2023-07-23,1124067,9720.0
2023-04-01,1111076,10271.0
2023-01-19,1121082,9726.0
2023-07-27,1106082,30072.0
2023-07-30,1125066,34244.0
2023-06-12,1104065,13085.0
2023-04-02,1125053,11318.0
2023-02-28,1119069,19610.0
2023-07-10,1108076,9521.0
2023-01-06,1106082,30149.0
2023-04-18,1122056,3145.0
2023-01-27,1103052,15032.0
2023-12-06,1104055,25056.0
2023-12-22,1108058,15649.0
2023-01-03,1111078,23338.0
2023-05-06,1112074,10248.0
2023-12-01,1104057,14890.0
2023-04-14,1105057,18288.0
2023-05-25,1117054,104714.0
2023-09-19,1104071,8535.0
2023-01-27,1116074,35596.0
2023-03-20,1114059,22001.0
2023-08-15,1117052,2156.0
2023-04-13,1123065,19051.0
2023-09-25,1107068,5184.0
2023-05-11,1108059,5660.0
2023-07-27,1115069,6242.0
2023-01-22,1125063,1964.0
2023-02-18,1108082,45142.0
2023-04-28,1106090,10954.0
2023-01-27,1119073,29286.0
2023-06-19,1116070,20689.0
2023-01-07,1116069,12994.0
2023-11-08,1117055,7775.0
2023-10-08,1105058,2171.0
2023-06-14,1106082,33003.0
2023-12-22,1113065,6048.0
2023-10-29,1125061,9056.0
2023-07-02,1117051,43704.0
2023-04-12,1106073,13507.0
2023-03-01,1119074,38127.0
2023-03-16,1119061,14348.0
2023-03-03,1107062,27306.0
2023-07-12,1123053,67982.0
2023-12-13,1120069,7060.0
2023-05-18,1111069,26897.0
2023-08-25,1101069,5276.0
2023-12-25,1107068,3031.0
2023-07-10,1111079,37321.0
2023-06-14,1102060,68576.0
2023-06-19,1101064,47280.0
2023-01-05,1118061,12011.0
2023-08-06,1109070,14315.0
2023-09-28,1106087,7841.0
2023-02-05,1110060,4530.0
2023-03-31,1113052,20686.0
2023-12-16,1120056,5557.0
2023-11-25,1116054,26788.0
2023-02-16,1115053,22448.0
2023-08-17,1104058,5331.0
2023-07-15,1123065,11476.0
2023-06-20,1111051,13919.0
2023-10-05,1124056,6649.0
2023-09-01,1105066,7220.0
2023-02-07,1103064,2614.0
2023-03-01,1103065,14101.0
2023-03-25,1117068,17101.0
2023-08-05,1123080,10581.0
2023-11-19,1103053,27817.0
2023-01-04,1123053,65616.0
2023-02-08,1105061,23579.0
2023-03-24,1113068,24948.0
2023-01-04,1113052,17741.0
2023-11-14,1105063,20866.0
2023-09-21,1116067,29260.0
2023-11-17,1114078,33326.0
2023-04-08,1114061,3029.0
2023-10-04,1124065,10381.0
2023-08-19,1102052,50415.0
2023-02-20,1103057,5848.0
2023-11-10,1105059,56389.0
2023-10-04,1119056,58279.0
2023-05-14,1102065,4151.0
2023-12-02,1110064,8436.0
2023-07-14,1118060,7806.0
2023-09-03,1112051,18185.0
2023-07-02,1122057,12059.0
2023-01-24,1123071,2093.0
2023-02-13,1125052,26985.0
2023-08-17,1124080,18919.0
2023-01-13,1115070,12747.0
2023-07-23,1121063,37973.0
2023-01-06,1111079,38722.0
2023-02-28,1103066,4219.0
2023-03-23,1104054,13380.0
2023-07-14,1105064,7028.0
2023-02-13,1116059,5179.0
2023-09-11,1111056,28899.0
2023-01-17,1109070,26989.0
2023-12-02,1116066,1402.0
2023-09-18,1122059,14349.0
2023-03-22,1125051,12876.0
2023-11-09,1102065,6695.0
2023-06-17,1109072,36934.0
2023-05-31,1124079,29951.0
2023-08-04,1103053,38724.0
2023-07-06,1118060,8176.0
2023-05-15,1121073,32292.0
2023-12-30,1102065,5153.0
2023-08-13,1115053,11075.0
2023-08-15,1123075,23119.0
2023-10-28,1119065,5621.0
2023-07-25,1107072,27546.0
2023-06-06,1123058,31333.0
2023-03-13,1107071,33263.0
2023-10-23,1103057,6232.0
2023-11-13,1120065,6879.0
2023-09-14,1108076,9650.0
2023-10-15,1108058,8717.0
2023-09-20,1115059,4031.0
2023-04-09,1102071,14064.0
2023-10-05,1122053,82196.0
2023-02-21,1110059,48312.0
2023-11-20,1108084,20134.0
2023-01-02,1115059,3370.0
2023-05-04,1123075,45861.0
2023-07-18,1111079,37707.0
2023-03-04,1116058,3549.0
2023-01-09,1122061,7841.0
2023-07-21,1106088,17230.0
2023-04-22,1122055,12260.0
2023-03-23,1115054,9856.0
2023-02-18,1120071,17360.0
2023-11-17,1102052,97432.0
2023-07-01,1108071,8976.0
2023-02-03,1116072,8877.0
2023-01-08,1118061,6450.0
2023-02-14,1115064,6574.0
2023-08-08,1123066,26148.0
2023-02-15,1125072,3068.0
2023-07-02,1103074,24632.0
2023-01-19,1114072,8104.0
2023-11-26,1111056,13047.0
2023-02-04,1120054,15251.0
2023-05-03,1124068,5049.0
2023-10-12,1116074,38084.0
2023-05-01,1112067,15203.0
2023-12-28,1115065,3424.0
2023-10-05,1108078,7212.0
2023-07-06,1112057,11152.0
2023-10-21,1120055,7555.0
2023-10-28,1111056,18726.0
2023-04-09,1122056,1400.0
2023-03-18,1113073,27984.0
2023-01-04,1109073,7589.0
2023-11-15,1114073,34637.0
2023-02-14,1103051,5915.0
2023-01-03,1117070,6655.0
2023-04-05,1112068,8648.0
2023-10-29,1119062,9382.0
2023-07-23,1102072,1397.0
2023-03-14,1107060,40436.0
2023-09-10,1114069,5250.0
2023-01-02,1121057,14375.0
2023-11-22,1102059,51806.0
2023-04-30,1123074,6893.0
2023-03-19,1109074,12702.0
2023-09-16,1112066,14364.0
2023-07-07,1120072,67699.0
2023-10-06,1120067,4635.0
2023-04-22,1123059,18517.0
2023-12-16,1114073,24952.0
2023-08-20,1123058,29687.0
2023-05-26,1110060,7971.0
2023-09-29,1108076,4160.0
2023-10-20,1111059,27554.0
2023-04-11,1103057,6035.0
2023-06-05,1117071,28161.0
2023-06-08,1108065,21344.0
2023-01-02,1119061,13097.0
2023-11-28,1122057,23126.0
2023-09-17,1113076,20370.0
2023-11-30,1102059,50507.0
2023-06-18,1124078,51546.0
2023-06-23,1123079,106892.0
2023-08-12,1122061,5094.0
2023-12-02,1106084,7331.0
2023-06-26,1122062,24763.0
2023-09-16,1109075,7980.0
2023-11-11,1123080,12198.0
2023-03-12,1124062,1001.0
2023-06-21,1119073,27432.0
2023-12-27,1107065,14641.0
2023-09-16,1122055,12289.0
2023-02-10,1111074,7279.0
2023-07-28,1120073,55344.0
2023-08-01,1114063,2557.0
2023-08-23,1113072,11624.0
2023-01-25,1108081,12030.0
2023-07-21,1114075,9041.0
2023-03-05,1113073,18439.0
2023-09-06,1120068,50846.0
2023-12-18,1104055,23390.0
2023-04-04,1121054,4251.0
2023-10-21,1112066,14995.0
2023-05-20,1121080,76445.0
2023-08-24,1124068,5121.0
2023-01-04,1124058,12642.0
2023-10-23,1102057,40878.0
2023-03-27,1107064,8145.0
2023-02-01,1105058,3645.0
2023-08-06,1123064,51587.0
2023-08-27,1103074,26221.0
2023-08-09,1110060,7912.0
2023-11-05,1109063,8391.0
2023-03-20,1123075,43822.0
2023-04-18,1119066,4315.0
2023-12-08,1110052,10242.0
2023-12-17,1107072,15194.0
2023-12-09,1120072,58034.0
2023-07-17,1113065,5949.0
2023-01-13,1117062,10126.0
2023-04-29,1104059,7251.0
2023-02-23,1115066,28451.0
2023-08-18,1111078,25845.0
2023-12-04,1109063,14751.0
2023-06-15,1122060,97176.0
2023-03-27,1103052,16493.0
2023-12-18,1107068,4885.0
2023-01-13,1117069,26771.0
2023-06-29,1114070,4912.0
2023-04-05,1114076,28067.0
2023-04-04,1119070,5934.0
2023-01-06,1119062,19799.0
2023-12-07,1123073,3725.0
2023-07-26,1124069,42577.0
2023-11-29,1107069,27211.0
2023-07-25,1124067,22628.0
2023-12-31,1125072,2160.0
2023-08-19,1114072,5730.0
2023-11-25,1107065,11226.0
2023-05-12,1125071,21479.0
2023-03-07,1118054,15771.0
2023-01-08,1101071,21842.0
2023-06-26,1124062,2677.0
2023-12-17,1124060,10657.0
2023-01-22,1123053,6957.0
2023-12-16,1102052,60795.0
2023-09-16,1102060,40786.0
2023-03-08,1106071,9249.0
2023-08-31,1108058,15057.0
2023-12-22,1122053,84499.0
2023-10-12,1118054,15873.0
2023-02-24,1124067,22796.0
2023-03-05,1121068,19769.0
2023-10-03,1122060,99193.0
2023-03-29,1123073,3852.0
2023-04-17,1121080,92868.0
2023-11-10,1103072,10205.0
2023-08-15,1123079,44130.0
2023-02-15,1120071,26610.0
2023-02-10,1109064,10412.0
2023-09-15,1108082,68382.0
2023-03-26,1115059,2048.0
2023-09-28,1101070,4320.0
2023-06-23,1115066,32129.0
2023-01-04,1119066,4143.0
2023-02-17,1108059,5848.0
2023-11-18,1123052,57428.0
2023-11-15,1121081,11882.0
2023-01-14,1106073,8778.0
2023-02-27,1104058,4799.0
2023-03-19,1119066,2638.0
2023-04-27,1119070,5799.0
2023-02-02,1117061,12655.0
2023-09-27,1108063,12382.0
2023-07-04,1111053,12911.0
2023-10-05,1122056,3228.0
2023-06-01,1101058,11555.0
2023-11-17,1112065,29811.0
2023-10-06,1119070,5781.0
2023-03-13,1123080,16279.0
2023-11-13,1119063,20668.0
2023-11-27,1123076,18333.0
2023-07-27,1122052,123840.0
2023-05-24,1111052,14690.0
2023-12-15,1122062,26325.0
2023-11-09,1122062,26621.0
2023-04-15,1116066,1434.0
2023-02-17,1120055,8790.0
2023-01-06,1116065,2214.0
2023-03-18,1121062,30315.0
2023-12-30,1124080,14157.0
2023-07-16,1111053,7263.0
2023-03-23,1116054,37674.0
2023-01-08,1125053,9795.0
2023-01-05,1110054,6071.0
2023-01-16,1102072,2553.0
2023-05-17,1124062,2662.0
2023-07-15,1122051,30589.0
2023-01-06,1111058,11237.0
2023-11-02,1112051,36733.0
2023-08-23,1116051,14314.0
2023-02-23,1103064,2569.0
2023-05-14,1122056,1928.0
2023-05-27,1105059,33848.0
2023-08-25,1119068,20704.0
2023-08-18,1115066,30701.0
2023-08-02,1122061,7602.0
2023-08-20,1110056,2943.0
2023-06-29,1102052,86429.0
2023-08-08,1116051,14986.0
2023-08-14,1122053,64243.0
2023-04-20,1117054,103738.0
2023-02-12,1105067,10265.0
2023-04-01,1107054,9563.0
2023-06-23,1112073,12836.0
2023-08-24,1106084,10065.0
2023-07-20,1110059,48482.0
2023-02-25,1115072,21568.0
2023-07-07,1115065,3708.0
2023-11-15,1123075,45206.0
2023-05-03,1125074,19652.0
2023-05-05,1111058,5633.0
2023-03-09,1110064,10786.0
2023-12-27,1105057,18275.0
2023-10-05,1123076,18554.0
2023-05-25,1107062,29053.0
2023-03-18,1124078,15711.0
2023-04-10,1119062,20490.0
2023-03-04,1123065,10998.0
2023-02-14,1124082,14898.0
2023-03-12,1125074,9924.0
2023-11-11,1115059,2420.0
2023-05-04,1121073,33860.0
2023-04-03,1104070,48809.0
2023-08-06,1117072,17607.0
2023-11-02,1102052,100413.0
2023-06-28,1111078,27373.0
2023-08-07,1103051,5738.0
2023-04-06,1122058,10893.0
2023-10-21,1112065,22847.0
2023-05-29,1113065,4152.0
2023-12-16,1117072,27623.0
2023-09-24,1106083,40780.0
2023-12-31,1116066,1223.0
2023-07-07,1101061,204606.0
2023-08-13,1122068,6343.0
2023-02-12,1110061,3140.0
2023-10-05,1115063,6443.0
2023-09-24,1121057,11401.0
2023-05-06,1122063,5992.0
2023-07-02,1119076,14731.0
2023-11-22,1103070,5508.0
2023-04-18,1101064,50596.0
2023-05-31,1123058,65358.0
2023-10-23,1112065,29061.0
2023-05-08,1117051,73147.0
2023-06-15,1114060,48922.0
2023-09-09,1115053,16679.0
2023-04-13,1105067,15214.0
2023-04-21,1124061,20101.0
2023-08-16,1101061,192604.0
2023-10-02,1116070,9717.0
2023-01-26,1111059,25114.0
2023-10-14,1116054,25729.0
2023-06-30,1113076,32705.0
2023-08-20,1123080,8856.0
2023-02-28,1124054,3242.0
2023-06-01,1115057,4909.0
2023-11-14,1111069,27166.0
2023-09-26,1107065,15176.0
2023-03-19,1123052,34604.0
2023-10-25,1109073,7757.0
2023-08-20,1101072,5261.0
2023-08-23,1110056,4638.0
2023-02-24,1105057,17623.0
2023-06-12,1110054,6373.0
2023-06-25,1102055,65392.0
2023-11-10,1115064,6870.0
2023-03-14,1114071,6945.0
2023-09-24,1113075,54937.0
2023-08-18,1114060,45920.0
2023-11-23,1121083,15873.0
2023-11-09,1112071,47540.0
2023-11-03,1109069,13537.0
2023-10-28,1107073,16818.0
2023-07-30,1124063,14872.0
2023-08-22,1108066,38646.0
2023-06-20,1125065,17980.0
2023-12-08,1113069,14960.0
2023-07-14,1106084,10038.0
2023-07-09,1101054,2627.0
2023-09-28,1109070,16770.0
2023-09-25,1101057,2266.0
2023-04-01,1112059,15428.0
2023-10-25,1108085,34277.0
2023-01-24,1111066,25274.0
2023-10-12,1120068,49570.0
2023-11-23,1115061,4266.0
2023-12-21,1119072,40178.0
2023-04-19,1108081,16449.0
2023-06-14,1108062,13756.0
2023-08-21,1123079,91325.0
2023-06-06,1105053,47568.0
2023-07-23,1108063,5791.0
2023-10-01,1124075,10339.0
2023-03-06,1101063,72976.0
2023-12-05,1121069,21520.0
2023-12-08,1120068,49471.0
2023-03-01,1114078,16633.0
2023-05-22,1106073,13191.0
2023-09-17,1106072,18124.0
2023-05-08,1102052,86574.0
2023-06-06,1124062,1173.0
2023-03-12,1124079,14060.0
2023-11-14,1125055,4134.0
2023-09-24,1103066,3942.0
2023-12-16,1109070,22461.0
2023-08-04,1123071,6658.0
2023-12-03,1124068,2416.0
2023-01-30,1103074,34979.0
2023-07-09,1121082,5428.0
2023-05-09,1101061,195297.0
2023-08-05,1119055,18408.0
2023-04-28,1103070,6409.0
2023-06-30,1110059,50298.0
2023-06-11,1116064,21196.0
2023-11-28,1104052,20502.0
2023-06-28,1108064,8075.0
2023-01-20,1123065,18167.0
2023-02-07,1111066,53012.0
2023-08-04,1108064,6427.0
2023-06-19,1108083,18576.0
2023-12-30,1108084,14288.0
2023-08-19,1112073,9533.0
2023-10-11,1121063,79408.0
2023-12-26,1125070,12148.0
2023-05-22,1112068,9207.0
2023-08-02,1108060,20357.0
2023-04-20,1116064,52388.0
2023-07-29,1123066,14067.0
2023-11-06,1124064,7992.0
2023-03-28,1102058,17499.0
2023-08-06,1115061,2305.0
2023-11-13,1108061,16450.0
2023-11-20,1107068,5046.0
2023-02-12,1107061,2123.0
2023-10-02,1115054,6050.0
2023-06-23,1120069,6871.0
2023-11-01,1106087,20433.0
2023-07-16,1112067,10845.0
2023-08-13,1104052,9585.0
2023-04-04,1102054,146264.0
2023-10-15,1102052,45782.0
2023-02-27,1116070,20178.0
2023-09-10,1108085,18878.0
2023-01-10,1108060,19966.0
2023-06-14,1121062,37408.0
2023-09-21,1123059,40979.0
2023-06-26,1101057,1946.0
2023-10-27,1109063,15607.0
2023-05-24,1106090,10780.0
2023-05-03,1113069,14968.0
2023-02-10,1121071,6130.0
2023-08-02,1115065,3280.0
2023-12-21,1109074,15139.0
2023-05-24,1116072,9422.0
2023-12-29,1118060,8059.0
2023-01-22,1101069,1784.0
2023-08-31,1102072,2713.0
2023-08-17,1115057,4698.0
2023-10-27,1120072,68976.0
2023-05-23,1119072,43353.0
2023-01-08,1123052,31336.0
2023-01-16,1123053,65851.0
2023-08-26,1113075,71686.0
2023-05-14,1121072,17077.0
2023-07-20,1117056,27542.0
2023-01-14,1102065,4951.0
2023-11-01,1109075,9370.0
2023-03-03,1105056,6376.0
2023-09-01,1114074,63000.0
2023-03-22,1116058,4792.0
2023-11-03,1120055,8835.0
2023-04-06,1120072,66023.0
2023-07-20,1112065,29122.0
2023-05-07,1112073,6566.0
2023-12-07,1118059,3805.0
2023-01-11,1121069,22283.0
2023-06-30,1111076,12405.0
2023-07-01,1104068,31480.0
2023-02-10,1116074,36387.0
2023-06-11,1115066,15712.0
2023-10-12,1123064,158336.0
2023-08-01,1109070,25186.0
2023-10-08,1104062,9565.0
2023-01-19,1107062,25650.0
2023-02-23,1107060,40315.0
2023-11-21,1107060,39802.0
2023-07-27,1125073,11502.0
2023-06-11,1107065,7844.0
2023-07-18,1101067,10797.0
2023-04-21,1125058,22671.0
2023-11-25,1115072,20256.0
2023-05-20,1117072,28946.0
2023-05-01,1107062,19898.0
2023-12-05,1109071,33675.0
2023-09-02,1120072,57000.0
2023-09-30,1112060,2697.0
2023-09-20,1115060,6357.0
2023-01-14,1120070,10040.0
2023-04-24,1103057,6156.0
2023-08-02,1101072,7005.0
2023-10-29,1102060,29975.0
2023-03-22,1114078,33644.0
2023-08-25,1113066,8077.0
2023-01-25,1107068,4272.0
2023-11-13,1111051,14070.0
2023-05-14,1122057,12846.0
2023-02-13,1103069,7555.0
2023-01-15,1106087,9463.0
2023-03-02,1115059,4052.0
2023-08-28,1104067,6084.0
2023-10-09,1109070,18187.0
2023-04-13,1102055,111633.0
2023-11-24,1106081,78986.0
2023-06-14,1107071,32724.0
2023-12-22,1101069,5389.0
2023-02-17,1118054,15765.0
2023-09-09,1107071,23313.0
2023-07-30,1105061,13364.0
2023-09-23,1124060,16698.0
2023-04-26,1120054,
2023-11-06,1103066,4196.0
2023-10-17,1120067,4451.0
2023-11-06,1111066,50823.0
2023-06-22,1111073,3966.0
2023-03-23,1114078,33929.0
2023-01-09,1125056,4905.0
2023-04-15,1121080,70354.0
2023-05-23,1115059,4147.0
2023-04-24,1123073,3608.0
2023-11-30,1109060,59531.0
2023-10-25,1105061,24109.0
2023-05-12,1122065,11518.0
2023-01-27,1116061,15689.0
2023-12-11,1111060,9205.0
2023-01-17,1122060,91804.0
2023-05-17,1113070,16024.0
2023-12-13,1102060,69989.0
2023-12-22,11230511,
2023-09-16,1123053,38203.0
2023-07-07,1115058,8241.0
2023-07-13,1119075,5403.0
2023-09-05,1104069,3541.0
2023-08-05,1106081,52639.0
2023-07-22,1101072,5610.0
2023-04-13,1121068,33773.0
2023-10-26,1119054,162790.0
2023-03-21,1123073,3770.0
2023-03-29,1105055,4706.0
2023-09-05,1115069,6281.0
2023-04-14,1102052,92517.0
2023-06-30,1113073,53787.0
2023-06-21,1121065,2728.0
2023-04-09,1123067,14629.0
2023-11-27,1108064,11923.0
2023-08-30,1105067,14732.0
2023-10-06,1108072,29245.0
2023-04-26,1123080,
2023-04-08,1113062,34660.0
2023-05-29,1107060,28575.0
2023-12-29,1121057,15978.0
2023-10-11,1123078,21615.0
2023-06-16,1108066,42708.0
2023-01-17,1109073,7489.0
2023-06-28,1103074,43538.0
2023-01-25,1124079,23523.0
2023-02-18,1101054,4056.0
2023-08-02,1119074,50613.0
2023-10-27,1106071,8481.0
2023-07-15,1122068,5782.0
2023-10-26,1117064,11580.0
2023-04-27,1121079,10786.0
2023-07-25,1111061,7087.0
2023-01-26,1118058,7144.0
2023-12-12,1110062,12558.0
2023-05-02,1103069,8797.0
2023-10-30,1113071,6307.0
2023-01-24,1124079,10501.0
2023-08-09,1115051,63271.0
2023-02-16,1101072,7311.0
2023-05-27,1118054,12142.0
2023-08-14,1105053,59121.0
2023-12-09,1108061,11953.0
2023-01-17,1105061,22384.0
2023-11-04,1122055,12328.0
2023-10-23,1113062,43980.0
2023-12-04,1106086,11582.0
2023-09-29,1107052,2852.0
2023-06-28,1123065,20613.0
2023-01-04,1122051,58974.0
2023-10-14,1108083,14829.0
2023-05-25,1120054,22830.0
2023-07-03,1119067,4492.0
2023-01-24,1106083,25575.0
2023-10-18,1105055,4909.0
2023-06-02,1119061,14315.0
2023-01-22,1113068,7859.0
2023-08-09,1112066,19687.0
2023-02-08,1104058,4995.0
2023-04-07,1118053,10351.0
2023-11-19,1124052,3572.0
2023-12-08,1124061,20090.0
2023-01-22,1112071,16933.0
2023-05-19,1103058,15714.0
2023-06-12,1111072,17335.0
2023-08-30,1108062,12986.0
2023-10-05,1109063,15626.0
2023-07-20,1115052,31661.0
2023-01-15,1125053,9617.0
2023-03-27,1116064,51549.0
2023-01-05,1114059,21429.0
2023-04-28,1104073,19192.0
2023-07-24,1101057,2038.0
2023-11-29,1124082,16494.0
2023-08-19,1119063,14549.0
2023-12-29,1102072,2653.0
2023-09-19,1108082,68228.0
2023-01-16,1117072,33830.0
2023-12-10,1110052,5625.0
2023-09-01,1120052,15193.0
2023-11-16,1121069,21346.0
2023-12-06,1111074,7235.0
2023-11-18,1102068,3894.0
2023-04-01,1108084,16206.0
2023-08-07,1101053,80151.0
2023-11-25,1125072,2227.0
2023-03-31,1119069,20028.0
2023-11-04,1124060,16148.0
2023-09-04,1111066,53711.0
2023-09-15,1110052,10395.0
2023-04-26,1124080,
2023-11-04,1123058,43233.0
2023-05-04,1106087,20560.0
2023-06-15,1120063,9598.0
2023-03-23,1122054,13394.0
2023-04-16,1108082,35456.0
2023-12-19,1123080,19410.0
2023-09-21,1104057,15436.0
2023-03-02,1112059,19378.0
2023-02-21,1123067,31331.0
2023-10-21,1113065,5058.0
2023-12-11,1125072,3157.0
2023-01-30,1119074,48108.0
2023-01-07,1123074,8509.0
2023-06-28,1125058,22541.0
